"State","Date","fips","Deaths","Deaths_daily","time","Deaths_log","Deaths_sum","n","coef.intercept","Exp_rate"
"Arizona",2020-04-08,"04",80,3,13,4.38202663467388,181,23,2.62733742311379,14.1960826274679
"Arizona",2020-04-09,"04",89,9,14,4.48863636973214,181,23,2.8706500303227,11.9056596065037
"Arizona",2020-04-10,"04",97,8,15,4.57471097850338,181,23,3.16753623891727,9.464634938863
"Arizona",2020-04-11,"04",112,15,16,4.71849887129509,181,23,3.21988287594325,9.15612510681986
"Arizona",2020-04-12,"04",117,5,17,4.76217393479776,181,23,3.18910595271178,9.33755424618822
"Arizona",2020-04-13,"04",122,5,18,4.80402104473326,181,23,3.3119083380577,8.46715703731937
"Arizona",2020-04-14,"04",131,9,19,4.87519732320115,181,23,3.344898238489,8.20622989956577
"Arizona",2020-04-15,"04",142,11,20,4.95582705760126,181,23,3.47211159178421,7.45738188014669
"Arizona",2020-04-16,"04",152,10,21,5.02388052084628,181,23,3.57228028353976,6.91138710015862
"Arizona",2020-04-17,"04",174,22,22,5.15905529921453,181,23,3.54477626075048,7.13174453115484
"Arizona",2020-04-18,"04",181,7,23,5.19849703126583,181,23,3.42000674737152,7.74186070004245
"California",2020-03-16,"06",11,5,1,2.39789527279837,1146,34,NA,NA
"California",2020-03-17,"06",14,3,2,2.63905732961526,1146,34,NA,NA
"California",2020-03-18,"06",17,3,3,2.83321334405622,1146,34,NA,NA
"California",2020-03-19,"06",19,2,4,2.94443897916644,1146,34,NA,NA
"California",2020-03-20,"06",24,5,5,3.17805383034795,1146,34,NA,NA
"California",2020-03-21,"06",28,4,6,3.3322045101752,1146,34,NA,NA
"California",2020-03-22,"06",35,7,7,3.55534806148941,1146,34,2.2395311591663,18.5839043338741
"California",2020-03-23,"06",39,4,8,3.66356164612965,1146,34,2.28770611524389,17.5198139836369
"California",2020-03-24,"06",52,13,9,3.95124371858143,1146,34,2.24337400814015,18.4629667451554
"California",2020-03-25,"06",67,15,10,4.20469261939097,1146,34,2.13245316533783,20.2089208324821
"California",2020-03-26,"06",82,15,11,4.40671924726425,1146,34,2.09115534011913,20.810243308116
"California",2020-03-27,"06",102,20,12,4.62497281328427,1146,34,1.99483450635774,21.8649223362079
"California",2020-03-28,"06",121,19,13,4.79579054559674,1146,34,1.99332362335022,21.7843761261216
"California",2020-03-29,"06",130,9,14,4.86753445045558,1146,34,2.11156590331759,20.4331866460777
"California",2020-03-30,"06",146,16,15,4.98360662170834,1146,34,2.48557557239346,17.185155963723
"California",2020-03-31,"06",183,37,16,5.20948615284142,1146,34,2.67971032067233,15.752560665753
"California",2020-04-01,"06",212,29,17,5.35658627467201,1146,34,2.78887752496436,15.0230137051756
"California",2020-04-02,"06",247,35,18,5.50938833662798,1146,34,2.84420052936545,14.7028204663126
"California",2020-04-03,"06",282,35,19,5.64190707093811,1146,34,2.79773592107284,14.9822750047592
"California",2020-04-04,"06",323,41,20,5.77765232322266,1146,34,2.6960028933057,15.5244882162405
"California",2020-04-05,"06",349,26,21,5.85507192220243,1146,34,2.88163971841631,14.4144608518244
"California",2020-04-06,"06",386,37,22,5.95583736946483,1146,34,3.2372224321746,12.5153176125919
"California",2020-04-07,"06",447,61,23,6.10255859461357,1146,34,3.35415750113258,11.9427852741525
"California",2020-04-08,"06",506,59,24,6.22653666928747,1146,34,3.42879336508661,11.6104753270413
"California",2020-04-09,"06",548,42,25,6.30627528694802,1146,34,3.51497988107707,11.2084286163231
"California",2020-04-10,"06",594,46,26,6.38687931936265,1146,34,3.62232659044748,10.7170964919064
"California",2020-04-11,"06",632,38,27,6.44888939414686,1146,34,3.74264721546365,10.1687607427263
"California",2020-04-12,"06",676,44,28,6.51619307604296,1146,34,4.0150319506272,9.05025488884342
"California",2020-04-13,"06",725,49,29,6.58617165485467,1146,34,4.35007490513438,7.75987893368986
"California",2020-04-14,"06",778,53,30,6.65672652417839,1146,34,4.53783693413538,7.07027163273722
"California",2020-04-15,"06",885,107,31,6.78558764500793,1146,34,4.41176095555831,7.55326337328232
"California",2020-04-16,"06",971,86,32,6.87832646829133,1146,34,4.23840092231694,8.17239784515577
"California",2020-04-17,"06",1050,79,33,6.95654544315157,1146,34,4.06836547045613,8.73803900594323
"California",2020-04-18,"06",1146,96,34,7.04403289727469,1146,34,3.95615922566956,9.0923820871496
"Colorado",2020-03-24,"08",11,1,1,2.39789527279837,409,26,NA,NA
"Colorado",2020-03-25,"08",19,8,2,2.94443897916644,409,26,NA,NA
"Colorado",2020-03-26,"08",24,5,3,3.17805383034795,409,26,NA,NA
"Colorado",2020-03-27,"08",31,7,4,3.43398720448515,409,26,NA,NA
"Colorado",2020-03-28,"08",44,13,5,3.78418963391826,409,26,NA,NA
"Colorado",2020-03-29,"08",47,3,6,3.85014760171006,409,26,NA,NA
"Colorado",2020-03-30,"08",51,4,7,3.93182563272433,409,26,2.35731343238787,25.0690861729837
"Colorado",2020-03-31,"08",69,18,8,4.23410650459726,409,26,2.58798088058739,20.6882377795362
"Colorado",2020-04-01,"08",80,11,9,4.38202663467388,409,26,2.67923536063496,19.1421179000289
"Colorado",2020-04-02,"08",96,16,10,4.56434819146784,409,26,2.78312551988862,17.7525566619518
"Colorado",2020-04-03,"08",110,14,11,4.70048036579242,409,26,2.88459654438698,16.5266942038842
"Colorado",2020-04-04,"08",126,16,12,4.83628190695148,409,26,2.80583145475321,17.2355502454679
"Colorado",2020-04-05,"08",140,14,13,4.9416424226093,409,26,2.88715348501596,16.258053233864
"Colorado",2020-04-06,"08",150,10,14,5.01063529409626,409,26,3.20535060794241,13.2883987851839
"Colorado",2020-04-07,"08",179,29,15,5.18738580584075,409,26,3.28190847067269,12.677906341337
"Colorado",2020-04-08,"08",192,13,16,5.25749537202778,409,26,3.42979292568452,11.5271636032903
"Colorado",2020-04-09,"08",227,35,17,5.4249500174814,409,26,3.42047767788869,11.6484973873251
"Colorado",2020-04-10,"08",253,26,18,5.53338948872752,409,26,3.39982682271,11.8028500464423
"Colorado",2020-04-11,"08",274,21,19,5.61312810638807,409,26,3.39692969974474,11.776891615141
"Colorado",2020-04-12,"08",290,16,20,5.66988092298052,409,26,3.50001766980598,11.0896985873113
"Colorado",2020-04-13,"08",308,18,21,5.73009978297357,409,26,3.79020277806741,9.43246829360931
"Colorado",2020-04-14,"08",329,21,22,5.79605775076537,409,26,3.97189006563659,8.43742179089329
"Colorado",2020-04-15,"08",355,26,23,5.87211778947542,409,26,4.24579518222509,7.08504113086875
"Colorado",2020-04-16,"08",374,19,24,5.92425579741453,409,26,4.37156646551671,6.48841114293065
"Colorado",2020-04-17,"08",389,15,25,5.96357934361845,409,26,4.4582073463972,6.07900523950358
"Colorado",2020-04-18,"08",409,20,26,6.0137151560428,409,26,4.51663032961393,5.80949952544914
"Connecticut",2020-03-24,"09",12,2,1,2.484906649788,1086,26,NA,NA
"Connecticut",2020-03-25,"09",19,7,2,2.94443897916644,1086,26,NA,NA
"Connecticut",2020-03-26,"09",21,2,3,3.04452243772342,1086,26,NA,NA
"Connecticut",2020-03-27,"09",27,6,4,3.29583686600433,1086,26,NA,NA
"Connecticut",2020-03-28,"09",33,6,5,3.49650756146648,1086,26,NA,NA
"Connecticut",2020-03-29,"09",34,1,6,3.52636052461616,1086,26,NA,NA
"Connecticut",2020-03-30,"09",36,2,7,3.58351893845611,1086,26,2.49491812522487,17.5416610023101
"Connecticut",2020-03-31,"09",69,33,8,4.23410650459726,1086,26,2.52191325236687,18.4911401298917
"Connecticut",2020-04-01,"09",85,16,9,4.44265125649032,1086,26,2.34094263194855,21.9926325374149
"Connecticut",2020-04-02,"09",112,27,10,4.71849887129509,1086,26,2.18263522822841,24.5286406639324
"Connecticut",2020-04-03,"09",132,20,11,4.88280192258637,1086,26,2.01140877000062,26.4367574812562
"Connecticut",2020-04-04,"09",165,33,12,5.10594547390058,1086,26,1.84214697580225,27.9346899386129
"Connecticut",2020-04-05,"09",189,24,13,5.24174701505964,1086,26,2.04471255658602,25.5661172661189
"Connecticut",2020-04-06,"09",206,17,14,5.32787616878958,1086,26,2.7813603791194,18.8105254011468
"Connecticut",2020-04-07,"09",277,71,15,5.62401750618734,1086,26,2.85402041494985,18.2921372734047
"Connecticut",2020-04-08,"09",335,58,16,5.81413053182507,1086,26,2.9276332496687,17.8259172988602
"Connecticut",2020-04-09,"09",380,45,17,5.94017125272043,1086,26,2.934152825749,17.7526735620673
"Connecticut",2020-04-10,"09",448,68,18,6.10479323241498,1086,26,2.98000117911022,17.4273075496439
"Connecticut",2020-04-11,"09",494,46,19,6.20253551718792,1086,26,3.03512252907285,16.9726906434598
"Connecticut",2020-04-12,"09",554,60,20,6.31716468674728,1086,26,3.22350581727139,15.7698724159436
"Connecticut",2020-04-13,"09",602,48,21,6.40025744530882,1086,26,3.74512634426402,12.8469728274157
"Connecticut",2020-04-14,"09",671,69,22,6.50876913697168,1086,26,4.00137692030983,11.4873559105319
"Connecticut",2020-04-15,"09",868,197,23,6.76619171466035,1086,26,3.83160105296302,12.4419111537645
"Connecticut",2020-04-16,"09",971,103,24,6.87832646829133,1086,26,3.7243680427702,12.998273402851
"Connecticut",2020-04-17,"09",1036,65,25,6.94312242281943,1086,26,3.65875219580701,13.2500662476219
"Connecticut",2020-04-18,"09",1086,50,26,6.99025650049388,1086,26,3.832193241672,12.4091525985023
"Florida",2020-03-21,"12",11,2,1,2.39789527279837,747,29,NA,NA
"Florida",2020-03-22,"12",13,2,2,2.56494935746154,747,29,NA,NA
"Florida",2020-03-23,"12",18,5,3,2.89037175789616,747,29,NA,NA
"Florida",2020-03-24,"12",19,1,4,2.94443897916644,747,29,NA,NA
"Florida",2020-03-25,"12",23,4,5,3.13549421592915,747,29,NA,NA
"Florida",2020-03-26,"12",29,6,6,3.36729582998647,747,29,NA,NA
"Florida",2020-03-27,"12",46,17,7,3.8286413964891,747,29,2.14100471936746,21.935906336268
"Florida",2020-03-28,"12",56,10,8,4.02535169073515,747,29,2.05796990255437,23.8592968850955
"Florida",2020-03-29,"12",59,3,9,4.07753744390572,747,29,2.09206097450273,22.915963077593
"Florida",2020-03-30,"12",71,12,10,4.26267987704132,747,29,2.03884652359744,23.2030893225944
"Florida",2020-03-31,"12",85,14,11,4.44265125649032,747,29,2.1739115977368,21.2897687971779
"Florida",2020-04-01,"12",100,15,12,4.60517018598809,747,29,2.42237756977584,18.4963249082624
"Florida",2020-04-02,"12",144,44,13,4.969813299576,747,29,2.54873983847824,17.6723804012543
"Florida",2020-04-03,"12",169,25,14,5.12989871492307,747,29,2.36446056618845,19.4310110458968
"Florida",2020-04-04,"12",194,25,15,5.26785815906333,747,29,2.17970333486026,20.8305780868643
"Florida",2020-04-05,"12",220,26,16,5.39362754635236,747,29,2.28224952541264,19.8856619357648
"Florida",2020-04-06,"12",253,33,17,5.53338948872752,747,29,2.47532838312493,18.382765274741
"Florida",2020-04-07,"12",295,42,18,5.68697535633982,747,29,2.74294572114529,16.5582025742411
"Florida",2020-04-08,"12",322,27,19,5.77455154554441,747,29,3.22578810127355,13.5496405371533
"Florida",2020-04-09,"12",370,48,20,5.91350300563827,747,29,3.30788959034774,13.0626694824829
"Florida",2020-04-10,"12",418,48,21,6.03548143252476,747,29,3.354051993316,12.7992242706178
"Florida",2020-04-11,"12",445,27,22,6.09807428216624,747,29,3.50733669595774,11.943041944052
"Florida",2020-04-12,"12",460,15,23,6.13122648948314,747,29,3.82714398513198,10.2737097889288
"Florida",2020-04-13,"12",498,38,24,6.21060007702465,747,29,4.12703381782952,8.81712616592834
"Florida",2020-04-14,"12",570,72,25,6.3456363608286,747,29,4.18450116321423,8.58283444851327
"Florida",2020-04-15,"12",613,43,26,6.41836493593621,747,29,4.31860189857605,8.02650515128542
"Florida",2020-04-16,"12",667,54,27,6.50279004591562,747,29,4.31438164421874,8.06041792520715
"Florida",2020-04-17,"12",725,58,28,6.58617165485467,747,29,4.17113761209966,8.62565746372085
"Florida",2020-04-18,"12",747,22,29,6.61606518513282,747,29,4.20751010273587,8.43861759891464
"Georgia",2020-03-20,"13",14,4,1,2.63905732961526,670,30,NA,NA
"Georgia",2020-03-21,"13",20,6,2,2.99573227355399,670,30,NA,NA
"Georgia",2020-03-22,"13",25,5,3,3.2188758248682,670,30,NA,NA
"Georgia",2020-03-23,"13",25,0,4,3.2188758248682,670,30,NA,NA
"Georgia",2020-03-24,"13",38,13,5,3.63758615972639,670,30,NA,NA
"Georgia",2020-03-25,"13",47,9,6,3.85014760171006,670,30,NA,NA
"Georgia",2020-03-26,"13",56,9,7,4.02535169073515,670,30,2.47131466150675,22.4515145518929
"Georgia",2020-03-27,"13",64,8,8,4.15888308335967,670,30,2.56262250519009,20.47741406426
"Georgia",2020-03-28,"13",79,15,9,4.36944785246702,670,30,2.55713197736463,20.4267718956721
"Georgia",2020-03-29,"13",83,4,10,4.4188406077966,670,30,2.61107352754428,19.1869757711289
"Georgia",2020-03-30,"13",102,19,11,4.62497281328427,670,30,2.88542079141742,15.8701504806379
"Georgia",2020-03-31,"13",125,23,12,4.8283137373023,670,30,2.9128766414219,15.6917792011139
"Georgia",2020-04-01,"13",154,29,13,5.03695260241363,670,30,2.84139855400197,16.5328178704927
"Georgia",2020-04-02,"13",176,22,14,5.17048399503815,670,30,2.78069427706674,17.0688763015513
"Georgia",2020-04-03,"13",198,22,15,5.28826703069454,670,30,2.8174437634445,16.6847289224821
"Georgia",2020-04-04,"13",208,10,16,5.33753807970132,670,30,2.90351468062165,15.8030396723948
"Georgia",2020-04-05,"13",219,11,17,5.3890717298165,670,30,3.315484352698,12.7216423666987
"Georgia",2020-04-06,"13",294,75,18,5.68357976733868,670,30,3.40644540448391,12.2753229627788
"Georgia",2020-04-07,"13",348,54,19,5.85220247977447,670,30,3.35244459736501,12.7598066993056
"Georgia",2020-04-08,"13",370,22,20,5.91350300563827,670,30,3.27100360188744,13.22489149142
"Georgia",2020-04-09,"13",412,42,21,6.02102334934953,670,30,3.18931463317535,13.6190341349888
"Georgia",2020-04-10,"13",425,13,22,6.05208916892442,670,30,3.28156839880389,12.9909990894105
"Georgia",2020-04-11,"13",432,7,23,6.06842558824411,670,30,3.75148412127703,10.5139330286763
"Georgia",2020-04-12,"13",438,6,24,6.08221891037645,670,30,4.62807939580252,6.31053503335256
"Georgia",2020-04-13,"13",479,41,25,6.17170059741091,670,30,4.96755098466811,4.79760143314378
"Georgia",2020-04-14,"13",517,38,26,6.24804287450843,670,30,4.98287948434096,4.76822801494746
"Georgia",2020-04-15,"13",569,52,27,6.34388043412633,670,30,4.88640841070695,5.22769169523304
"Georgia",2020-04-16,"13",611,42,28,6.4150969591716,670,30,4.58506758803928,6.44913223799273
"Georgia",2020-04-17,"13",661,50,29,6.49375383985169,670,30,4.29751924633638,7.54971674688728
"Georgia",2020-04-18,"13",670,9,30,6.50727771238501,670,30,4.31131382039001,7.45120348418008
"Illinois",2020-03-23,"17",12,3,1,2.484906649788,1272,27,NA,NA
"Illinois",2020-03-24,"17",16,4,2,2.77258872223978,1272,27,NA,NA
"Illinois",2020-03-25,"17",21,5,3,3.04452243772342,1272,27,NA,NA
"Illinois",2020-03-26,"17",26,5,4,3.25809653802148,1272,27,NA,NA
"Illinois",2020-03-27,"17",37,11,5,3.61091791264422,1272,27,NA,NA
"Illinois",2020-03-28,"17",50,13,6,3.91202300542815,1272,27,NA,NA
"Illinois",2020-03-29,"17",70,20,7,4.24849524204936,1272,27,2.17078866997326,29.0572493502915
"Illinois",2020-03-30,"17",84,14,8,4.43081679884331,1272,27,2.1759664678019,28.7019868066755
"Illinois",2020-03-31,"17",107,23,9,4.67282883446191,1272,27,2.19654217246792,28.0997751473723
"Illinois",2020-04-01,"17",146,39,10,4.98360662170834,1272,27,2.20475423556605,27.9255210289682
"Illinois",2020-04-02,"17",165,19,11,5.10594547390058,1272,27,2.40849526736455,25.1877982455072
"Illinois",2020-04-03,"17",211,46,12,5.35185813347607,1272,27,2.55491197868106,23.5256988239687
"Illinois",2020-04-04,"17",248,37,13,5.51342874616498,1272,27,2.73314004256813,21.6785707894681
"Illinois",2020-04-05,"17",282,34,14,5.64190707093811,1272,27,2.86755796614043,20.2954362552082
"Illinois",2020-04-06,"17",309,27,15,5.73334127689775,1272,27,3.18372166620761,17.5200767786838
"Illinois",2020-04-07,"17",384,75,16,5.95064255258773,1272,27,3.40448539762375,15.8783869146234
"Illinois",2020-04-08,"17",464,80,17,6.13988455222626,1272,27,3.3742089560608,16.140352156904
"Illinois",2020-04-09,"17",534,70,18,6.2803958389602,1272,27,3.47274748327271,15.5259293222306
"Illinois",2020-04-10,"17",607,73,19,6.4085287910595,1272,27,3.45612072065853,15.6029319502008
"Illinois",2020-04-11,"17",682,75,20,6.52502965784346,1272,27,3.46848163143027,15.4624859836144
"Illinois",2020-04-12,"17",727,45,21,6.58892647753352,1272,27,3.67113798806775,14.2291930401858
"Illinois",2020-04-13,"17",800,73,22,6.68461172766793,1272,27,4.09872141755302,11.9450899812086
"Illinois",2020-04-14,"17",878,78,23,6.77764659363512,1272,27,4.41349224262079,10.364698528986
"Illinois",2020-04-15,"17",958,80,24,6.86484777797086,1272,27,4.60161800451859,9.46847675717038
"Illinois",2020-04-16,"17",1081,123,25,6.98564181763921,1272,27,4.64812970640345,9.28462655748404
"Illinois",2020-04-17,"17",1142,61,26,7.04053639021596,1272,27,4.71088080123189,9.00066759868499
"Illinois",2020-04-18,"17",1272,130,27,7.14834574390007,1272,27,4.64313463419484,9.2789369578564
"Indiana",2020-03-24,"18",12,5,1,2.484906649788,545,26,NA,NA
"Indiana",2020-03-25,"18",14,2,2,2.63905732961526,545,26,NA,NA
"Indiana",2020-03-26,"18",18,4,3,2.89037175789616,545,26,NA,NA
"Indiana",2020-03-27,"18",26,8,4,3.25809653802148,545,26,NA,NA
"Indiana",2020-03-28,"18",31,5,5,3.43398720448515,545,26,NA,NA
"Indiana",2020-03-29,"18",32,1,6,3.46573590279973,545,26,NA,NA
"Indiana",2020-03-30,"18",35,3,7,3.55534806148941,545,26,2.33131523086186,19.3153458145077
"Indiana",2020-03-31,"18",50,15,8,3.91202300542815,545,26,2.35128693578301,19.1303178550122
"Indiana",2020-04-01,"18",65,15,9,4.17438726989564,545,26,2.39543703547024,18.8616440279143
"Indiana",2020-04-02,"18",78,13,10,4.35670882668959,545,26,2.43088137639502,18.6533003551919
"Indiana",2020-04-03,"18",102,24,11,4.62497281328427,545,26,2.22503990270075,21.3355067235119
"Indiana",2020-04-04,"18",116,14,12,4.75359019110636,545,26,2.04798502052974,23.0267792491824
"Indiana",2020-04-05,"18",127,11,13,4.84418708645859,545,26,2.17437496860293,21.4294178201879
"Indiana",2020-04-06,"18",141,14,14,4.94875989037817,545,26,2.61231814845153,17.3096130442598
"Indiana",2020-04-07,"18",173,32,15,5.15329159449778,545,26,2.83368707846238,15.5001049084211
"Indiana",2020-04-08,"18",203,30,16,5.31320597904179,545,26,2.94292793507164,14.718923995555
"Indiana",2020-04-09,"18",246,43,17,5.50533153593236,545,26,2.98577088702989,14.533615185194
"Indiana",2020-04-10,"18",300,54,18,5.7037824746562,545,26,2.74388990837053,16.2046851366453
"Indiana",2020-04-11,"18",330,30,19,5.79909265446053,545,26,2.62292056563423,16.8814350499873
"Indiana",2020-04-12,"18",343,13,20,5.83773044716594,545,26,2.825365837292,15.5324653067972
"Indiana",2020-04-13,"18",350,7,21,5.85793315448346,545,26,3.37358021913389,12.3454811954768
"Indiana",2020-04-14,"18",387,37,22,5.95842469302978,545,26,3.82788085982635,9.91002625562829
"Indiana",2020-04-15,"18",436,49,23,6.07764224334903,545,26,4.18780741542525,8.16091806792895
"Indiana",2020-04-16,"18",477,41,24,6.16751649088834,545,26,4.36284227546607,7.38926954406177
"Indiana",2020-04-17,"18",519,42,25,6.25190388316589,545,26,4.2346874033139,7.99183879438029
"Indiana",2020-04-18,"18",545,26,26,6.30078579466324,545,26,4.10447010641179,8.52214034898333
"Kentucky",2020-03-30,"21",11,2,1,2.39789527279837,145,20,NA,NA
"Kentucky",2020-03-31,"21",18,7,2,2.89037175789616,145,20,NA,NA
"Kentucky",2020-04-01,"21",20,2,3,2.99573227355399,145,20,NA,NA
"Kentucky",2020-04-02,"21",34,14,4,3.52636052461616,145,20,NA,NA
"Kentucky",2020-04-03,"21",34,0,5,3.52636052461616,145,20,NA,NA
"Kentucky",2020-04-04,"21",40,6,6,3.68887945411394,145,20,NA,NA
"Kentucky",2020-04-05,"21",44,4,7,3.78418963391826,145,20,2.36046610209366,22.4518811673478
"Kentucky",2020-04-06,"21",52,8,8,3.95124371858143,145,20,2.60151085313478,17.578748329579
"Kentucky",2020-04-07,"21",66,14,9,4.18965474202643,145,20,2.66119664535021,16.7477246523212
"Kentucky",2020-04-08,"21",73,7,10,4.29045944114839,145,20,2.88070878621036,13.8616051745882
"Kentucky",2020-04-09,"21",84,11,11,4.43081679884331,145,20,2.74537378621869,15.4356925173519
"Kentucky",2020-04-10,"21",90,6,12,4.49980967033027,145,20,2.81260241165191,14.5187882180931
"Kentucky",2020-04-11,"21",94,4,13,4.54329478227,145,20,2.95006361052766,12.9128907334636
"Kentucky",2020-04-12,"21",98,4,14,4.58496747867057,145,20,3.24875603707787,10.063577106916
"Kentucky",2020-04-13,"21",106,8,15,4.66343909411207,145,20,3.54770009474529,7.58159683831425
"Kentucky",2020-04-14,"21",115,9,16,4.74493212836325,145,20,3.64825755672001,6.83507307329428
"Kentucky",2020-04-15,"21",124,9,17,4.82028156560504,145,20,3.72311416707405,6.35279831497571
"Kentucky",2020-04-16,"21",131,7,18,4.87519732320115,145,20,3.69022037662779,6.57178991062646
"Kentucky",2020-04-17,"21",139,8,19,4.93447393313069,145,20,3.646175407544,6.8244271897721
"Kentucky",2020-04-18,"21",145,6,20,4.97673374242057,145,20,3.67822602756734,6.59869165758987
"Louisiana",2020-03-21,"22",16,6,1,2.77258872223978,1267,29,NA,NA
"Louisiana",2020-03-22,"22",20,4,2,2.99573227355399,1267,29,NA,NA
"Louisiana",2020-03-23,"22",34,14,3,3.52636052461616,1267,29,NA,NA
"Louisiana",2020-03-24,"22",46,12,4,3.8286413964891,1267,29,NA,NA
"Louisiana",2020-03-25,"22",65,19,5,4.17438726989564,1267,29,NA,NA
"Louisiana",2020-03-26,"22",83,18,6,4.4188406077966,1267,29,NA,NA
"Louisiana",2020-03-27,"22",119,36,7,4.77912349311153,1267,29,2.42597522304612,33.9780275942141
"Louisiana",2020-03-28,"22",137,18,8,4.91998092582813,1267,29,2.50821108712719,31.6731110897166
"Louisiana",2020-03-29,"22",152,15,9,5.02388052084628,1267,29,2.82160740467242,25.9999116806582
"Louisiana",2020-03-30,"22",186,34,10,5.2257466737132,1267,29,3.02651089248164,22.8265808985897
"Louisiana",2020-03-31,"22",240,54,11,5.48063892334199,1267,29,3.20970716781704,20.6333004282394
"Louisiana",2020-04-01,"22",273,33,12,5.60947179518496,1267,29,3.36801857945325,18.8596077518253
"Louisiana",2020-04-02,"22",310,37,13,5.73657229747919,1267,29,3.5721711776749,16.8145948368299
"Louisiana",2020-04-03,"22",370,60,14,5.91350300563827,1267,29,3.53402687543856,17.1059818363144
"Louisiana",2020-04-04,"22",412,42,15,6.02102334934953,1267,29,3.59174471358031,16.5102661553468
"Louisiana",2020-04-05,"22",477,65,16,6.16751649088834,1267,29,3.78165951644509,15.0361054071207
"Louisiana",2020-04-06,"22",512,35,17,6.23832462503951,1267,29,4.04420843823257,13.1199912441773
"Louisiana",2020-04-07,"22",582,70,18,6.36647044773144,1267,29,4.11727916339617,12.6018360643219
"Louisiana",2020-04-08,"22",652,70,19,6.48004456192665,1267,29,4.21554899502545,11.9773319757811
"Louisiana",2020-04-09,"22",702,50,20,6.55393340402581,1267,29,4.40401338309565,10.8510270612857
"Louisiana",2020-04-10,"22",755,53,21,6.62671774924902,1267,29,4.53023775647681,10.1129891530735
"Louisiana",2020-04-11,"22",806,51,22,6.69208374250663,1267,29,4.72426056620258,9.0641105698867
"Louisiana",2020-04-12,"22",840,34,23,6.73340189183736,1267,29,4.89647407656925,8.15404134737975
"Louisiana",2020-04-13,"22",884,44,24,6.78445706263764,1267,29,5.18118263343643,6.78151729650307
"Louisiana",2020-04-14,"22",1013,129,25,6.92067150424868,1267,29,5.19977747702176,6.74861530992175
"Louisiana",2020-04-15,"22",1103,90,26,7.0057890192535,1267,29,5.08727574826164,7.27088455647651
"Louisiana",2020-04-16,"22",1156,53,27,7.05272104923232,1267,29,5.03710023197646,7.47389309233925
"Louisiana",2020-04-17,"22",1213,57,28,7.10085190894405,1267,29,5.03582269452461,7.4509813239931
"Louisiana",2020-04-18,"22",1267,54,29,7.14440718032114,1267,29,5.10803449238057,7.13519679659929
